ID,Ref No ,Future_Mid-point,Baseline_Mid-point,Time slice,Climate scenario,Scenario source,Method,Scale,Crop,Country,Site(location),Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted ,Current Annual Precipitation  (mm) _point_coordinate,Local delta T from 2005,Global delta T from pre-industrial period ,Global delta T from 2005, Annual Precipitation change  from 2005 (mm),Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others ,Adaptation type,CO2,CO2 ppm,Impact relative to 2005_NAD_%,Impact relative to 2005_NAD_yield,Impact relative to 2005_AD_%,Impact relative to 2005_AD_yield,Adaptation potential_(%),Adaptation potential_actual yield,Reference,doi,Publication year
181,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ahwaz,Asia,31.32,48.669,25.93 ,25.93 ,189 ,189 ,2.50 ,2.35 ,1.56 ,-2.73 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-4.81 ,6.93 ,-5.55 ,6.87 ,-0.74 ,-0.07 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
184,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ahwaz,Asia,31.32,48.669,25.93 ,25.93 ,189 ,189 ,2.08 ,1.84 ,1.05 ,4.58 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-3.58 ,7.04 ,7.70 ,8.04 ,11.29 ,1.00 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
185,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ahwaz,Asia,31.32,48.669,25.93 ,25.93 ,189 ,189 ,3.13 ,2.35 ,1.56 ,-2.73 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-4.43 ,6.97 ,6.83 ,7.96 ,11.27 ,0.99 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
186,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ahwaz,Asia,31.32,48.669,25.93 ,25.93 ,189 ,189 ,2.08 ,1.84 ,1.05 ,4.58 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-3.58 ,7.04 ,2.95 ,7.62 ,6.54 ,0.58 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
187,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ahwaz,Asia,31.32,48.669,25.93 ,25.93 ,189 ,189 ,3.13 ,2.35 ,1.56 ,-2.73 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-4.43 ,6.97 ,2.44 ,7.57 ,6.87 ,0.61 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
188,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,1.79 ,1.84 ,1.05 ,1.49 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-3.85 ,8.09 ,4.89 ,8.98 ,8.74 ,0.89 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
189,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,2.38 ,2.35 ,1.56 ,-3.26 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-3.85 ,8.09 ,4.89 ,8.98 ,8.74 ,0.89 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
192,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,1.79 ,1.84 ,1.05 ,1.49 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-3.85 ,8.09 ,-10.26 ,7.43 ,-6.41 ,-0.65 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
193,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,2.38 ,2.35 ,1.56 ,-3.26 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-3.85 ,8.09 ,-12.51 ,7.21 ,-8.66 ,-0.88 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
196,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,1.96 ,1.84 ,1.05 ,1.49 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,3.85 ,8.60 ,11.01 ,9.30 ,7.16 ,0.71 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
197,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,2.88 ,2.35 ,1.56 ,-3.26 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,5.13 ,8.72 ,-4.46 ,7.78 ,-9.59 ,-0.95 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
198,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,1.96 ,1.84 ,1.05 ,1.49 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,3.85 ,8.60 ,4.99 ,8.71 ,1.14 ,0.11 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
199,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Behbahan,Asia,30.59,50.24,22.83 ,22.83 ,442 ,442 ,2.88 ,2.35 ,1.56 ,-3.26 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,5.13 ,8.72 ,3.56 ,8.57 ,-1.57 ,-0.15 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
200,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,1.88 ,1.84 ,1.05 ,3.65 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-5.00 ,7.73 ,2.71 ,8.49 ,7.71 ,0.76 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
201,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,2.50 ,2.35 ,1.56 ,-3.02 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-3.98 ,7.83 ,2.71 ,8.49 ,6.70 ,0.66 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
204,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,1.88 ,1.84 ,1.05 ,3.65 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-5.00 ,7.73 ,-1.53 ,8.07 ,3.47 ,0.34 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
205,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,2.50 ,2.35 ,1.56 ,-3.02 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-3.98 ,7.83 ,-2.11 ,8.01 ,1.87 ,0.18 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
208,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,2.08 ,1.84 ,1.05 ,3.65 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-3.70 ,7.01 ,12.51 ,8.43 ,16.22 ,1.43 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
209,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,3.13 ,2.35 ,1.56 ,-3.02 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-3.70 ,7.01 ,11.62 ,8.36 ,15.32 ,1.35 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
210,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,2.08 ,1.84 ,1.05 ,3.65 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-3.70 ,7.01 ,-3.15 ,7.06 ,0.56 ,0.05 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
211,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Bostan,Asia,31.72,47.98,25.82 ,25.82 ,180 ,180 ,3.13 ,2.35 ,1.56 ,-3.02 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-3.70 ,7.01 ,-3.70 ,7.01 ,0.00 ,0.00 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
212,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,1.88 ,1.84 ,1.05 ,16.99 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-8.89 ,7.41 ,-1.17 ,8.18 ,7.72 ,0.77 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
213,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,2.50 ,2.35 ,1.56 ,9.42 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-11.11 ,7.19 ,-2.31 ,8.07 ,8.80 ,0.88 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
216,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,1.88 ,1.84 ,1.05 ,16.99 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-8.89 ,7.41 ,-6.76 ,7.63 ,2.13 ,0.21 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
217,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,2.50 ,2.35 ,1.56 ,9.42 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-11.11 ,7.19 ,-12.88 ,7.02 ,-1.77 ,-0.18 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
220,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,2.08 ,1.84 ,1.05 ,16.99 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,20.00 ,8.90 ,8.56 ,7.91 ,-11.44 ,-0.99 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
221,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,3.08 ,2.35 ,1.56 ,9.42 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,14.44 ,8.42 ,7.19 ,7.80 ,-7.26 ,-0.63 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
222,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,2.08 ,1.84 ,1.05 ,16.99 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,20.00 ,8.90 ,4.03 ,7.52 ,-15.97 ,-1.38 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
223,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Dezful,Asia,32.38,48.4,25.12 ,25.12 ,280 ,280 ,3.08 ,2.35 ,1.56 ,9.42 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,14.44 ,8.42 ,0.49 ,7.22 ,-13.96 ,-1.20 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
224,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,1.92 ,1.84 ,1.05 ,-21.34 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-8.97 ,8.96 ,-5.71 ,9.36 ,3.26 ,0.39 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
225,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,2.54 ,2.35 ,1.56 ,-39.86 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-10.26 ,8.81 ,-6.94 ,9.21 ,3.31 ,0.40 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
228,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,1.92 ,1.84 ,1.05 ,-21.34 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-8.97 ,8.96 ,-6.41 ,9.27 ,2.56 ,0.31 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
229,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,2.54 ,2.35 ,1.56 ,-39.86 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-10.26 ,8.81 ,-14.10 ,8.34 ,-3.85 ,-0.46 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
232,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,2.13 ,1.84 ,1.05 ,-21.34 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-20.51 ,8.46 ,-7.54 ,10.20 ,12.97 ,1.75 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
233,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,3.08 ,2.35 ,1.56 ,-39.86 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-26.92 ,7.59 ,-8.77 ,10.04 ,18.16 ,2.44 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
234,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,2.13 ,1.84 ,1.05 ,-21.34 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-20.51 ,8.46 ,-8.92 ,10.02 ,11.60 ,1.56 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
235,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Izeh,Asia,31.83,49.86,20.94 ,20.94 ,550 ,550 ,3.08 ,2.35 ,1.56 ,-39.86 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-26.92 ,7.59 ,-12.73 ,9.50 ,14.19 ,1.91 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
236,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,1.88 ,1.84 ,1.05 ,46.38 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,5.56 ,9.74 ,-7.38 ,8.32 ,-12.94 ,-1.42 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
237,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,2.50 ,2.35 ,1.56 ,4.87 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,4.17 ,9.59 ,-8.69 ,8.18 ,-12.86 ,-1.41 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
240,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,1.88 ,1.84 ,1.05 ,46.38 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,5.56 ,9.74 ,1.39 ,9.28 ,-4.17 ,-0.46 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
241,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,2.50 ,2.35 ,1.56 ,4.87 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,4.17 ,9.59 ,0.00 ,9.13 ,-4.17 ,-0.46 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
244,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,2.08 ,1.84 ,1.05 ,46.38 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-6.94 ,9.45 ,-6.57 ,9.49 ,0.37 ,0.05 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
245,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,3.08 ,2.35 ,1.56 ,4.87 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-2.78 ,9.96 ,-5.27 ,9.65 ,-2.50 ,-0.31 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
246,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,2.08 ,1.84 ,1.05 ,46.38 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-6.94 ,9.45 ,-4.43 ,9.76 ,2.51 ,0.31 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
247,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Masjed Soleyman,Asia,31.936,49.3,24.38 ,24.38 ,318 ,318 ,3.08 ,2.35 ,1.56 ,4.87 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-2.78 ,9.96 ,-6.75 ,9.47 ,-3.97 ,-0.49 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
248,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,1.88 ,1.84 ,1.05 ,7.58 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,8.00 ,8.39 ,3.30 ,7.96 ,-4.70 ,-0.43 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
249,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,2.50 ,2.35 ,1.56 ,-1.64 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,1.33 ,7.78 ,4.83 ,8.10 ,3.50 ,0.32 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
252,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,1.88 ,1.84 ,1.05 ,7.58 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,8.00 ,8.39 ,-14.38 ,6.34 ,-22.38 ,-2.06 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
253,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,2.50 ,2.35 ,1.56 ,-1.64 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,1.33 ,7.78 ,-5.36 ,7.17 ,-6.69 ,-0.61 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
256,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,2.08 ,1.84 ,1.05 ,7.58 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,20.00 ,8.55 ,12.59 ,7.94 ,-7.41 ,-0.61 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
257,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,3.13 ,2.35 ,1.56 ,-1.64 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,6.67 ,7.45 ,7.11 ,7.48 ,0.44 ,0.04 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
258,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,2.08 ,1.84 ,1.05 ,7.58 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,20.00 ,8.55 ,7.41 ,7.51 ,-12.59 ,-1.04 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
259,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Ramhormoz,Asia,31.28,49.6,23.47 ,23.47 ,377 ,377 ,3.13 ,2.35 ,1.56 ,-1.64 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,6.67 ,7.45 ,2.22 ,7.08 ,-4.44 ,-0.37 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
260,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Shoshtar,Asia,32.04556,48.85667,24.45 ,24.45 ,372 ,372 ,1.88 ,1.84 ,1.05 ,41.10 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-5.13 ,5.69 ,14.74 ,7.14 ,19.87 ,1.45 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
261,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Shoshtar,Asia,32.04556,48.85667,24.45 ,24.45 ,372 ,372 ,2.50 ,2.35 ,1.56 ,16.39 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,5.13 ,6.44 ,6.09 ,6.51 ,0.96 ,0.07 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
264,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Shoshtar,Asia,32.04556,48.85667,24.45 ,24.45 ,372 ,372 ,1.88 ,1.84 ,1.05 ,41.10 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-5.13 ,5.69 ,-81.81 ,0.11 ,-76.68 ,-5.58 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
265,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Shoshtar,Asia,32.04556,48.85667,24.45 ,24.45 ,372 ,372 ,2.50 ,2.35 ,1.56 ,16.39 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,5.13 ,6.44 ,-83.33 ,0.00 ,-88.46 ,-6.44 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
268,26,2055,1995,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Shoshtar,Asia,32.04556,48.85667,24.45 ,24.45 ,372 ,372 ,2.08 ,1.84 ,1.05 ,41.10 ,No,No,No,No,Yes,No,No,Planting date,Yes,498.47 ,-8.97 ,9.36 ,-4.80 ,9.88 ,4.17 ,0.52 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
269,26,2055,1995,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Regional (Site-based),Maize,Iran,Shoshtar,Asia,32.04556,48.85667,24.45 ,24.45 ,372 ,372 ,3.08 ,2.35 ,1.56 ,16.39 ,No,No,No,No,Yes,No,No,Planting date,Yes,570.52 ,-12.82 ,8.87 ,-12.40 ,8.92 ,0.42 ,0.05 ,"Rahimi-Moghaddam et al., 2018",10.1016/j.agrformet.2018.01.032,2018
